,metric_id,trial 1,trial 2,trial 3
191,RELATIVE_PEAK_CONCENTRIC_FORCE_Trial_N/kg,25.429824857812193,25.50677330235435,26.177324033364574
192,RELATIVE_PEAK_ECCENTRIC_FORCE_Trial_N/kg,26.02342714428026,25.9464786997381,26.660999970486703
193,RELATIVE_PEAK_LANDING_FORCE_Trial_N/kg,41.9737404343759,43.51270932521903,38.29120773128697
194,RELATIVE_PEAK_TAKEOFF_FORCE_Trial_N/kg,26.02342714428026,25.9464786997381,26.660999970486703
195,RSI_MODIFIED_IMP_MOM_Trial_RSI_mod,47.63501886323676,54.46928888682107,53.66879278740693
196,RSI_MODIFIED_Trial_RSI_mod,49.786386609773075,56.82668296303241,57.06034233846023
197,START_OF_INTEGRATION_Trial_s,33.48399999999496,45.248000000009334,54.73000000002092
198,START_OF_MOVEMENT_THRESHOLD_Trial_N,19.759783184824755,16.759783184824755,16.759783184824755
199,START_OF_MOVEMENT_Trial_s,33.48399999999496,45.248000000009334,54.73000000002092
200,START_TO_PEAK_FORCE_TIME_Trial_s,0.5380000000006575,0.4700000000005744,0.4800000000005866
201,START_TO_PEAK_POWER_TIME_Trial_s,0.768,0.694,0.694
202,TAKEOFF_VELOCITY_Trial_m/s,2.7913965134018497,2.841921555596224,2.8246903852502654
203,TIME_TO_BRAKING_PHASE_Trial_s,0.2260000000002762,0.17400000000021265,0.22800000000027865
204,TIME_TO_PEAK_FORCE_Asym_ms,0.0,0.0,100.0
205,TIME_TO_PEAK_FORCE_Left_ms,0.0,0.0,0.0
206,TIME_TO_PEAK_FORCE_Right_ms,0.0,0.0,0.0040000000000048885
207,TIME_TO_PEAK_FORCE_Trial_ms,0.0,0.0,0.0
208,TOTAL_WORK_Trial_J,1095.7426485977605,1085.0330653941123,1079.8544631616287
209,VELOCITY_AT_PEAK_POWER_Trial_m/s,2.6711276961014763,2.6902243648458914,2.6822107339785597
210,WEIGHT_RELATIVE_PEAK_LANDING_FORCE_Trial_N/kg,32.167,33.706,28.485
211,WEIGHT_RELATIVE_PEAK_TAKEOFF_FORCE_Trial_N/kg,16.217,16.14,16.854
